Slide dryer,416,500,1,Piece,500.0,http://www.alibaba.com/product-detail/Slide-dryer_1769486847.html,China (Mainland),"Sainty International Group Jiangsu Yangzhou Sumex Imp. & Exp. Co., Ltd.",http___i01.i.aliimg.com_photo_v0_1769486847_Slide_dryer.jpg,US $416-500 / Set ( FOB Price),"Place of Origin: CN;JIA
																																												; Brand Name: SAINTY
																																												; Type: Saw
																																												; Properties: Neurosurgery Instruments
																																												; Model Number: ST-H1"
Cryo-plate,1800,1810,1,Piece,1810.0,http://www.alibaba.com/product-detail/Cryo-plate_1769383004.html,China (Mainland),"Sainty International Group Jiangsu Yangzhou Sumex Imp. & Exp. Co., Ltd.",http___i00.i.aliimg.com_photo_v0_1769383004_Cryo_plate.jpg,US $1800-1810 / Set ( FOB Price),"Place of Origin: CN;JIA
																																												; Brand Name: SAINTY
																																												; Type: Saw
																																												; Properties: Neurosurgery Instruments
																																												; Model Number: ST-BL3"
Rechargeable Autoclavable Sternal Saw for Thoracotomy,595,650,1,Piece,650.0,http://www.alibaba.com/product-detail/Rechargeable-Autoclavable-Sternal-Saw-for-Thoracotomy_1107807542.html,China (Mainland),"Wuhu Ruijin Medical Instrument & Device Co., Ltd.",http___i00.i.aliimg.com_photo_v0_1107807542_Rechargeable_Autoclavable_Sternal_Saw_for_Thoracotomy.jpg,US $595-650 / Piece ( FOB Price),
Medical autoclavable Sternum saw,50,650,1,Piece,650.0,http://www.alibaba.com/product-detail/Medical-autoclavable-Sternum-saw_718814797.html,China (Mainland),"Wuhu Ruijin Medical Instrument & Device Co., Ltd.",http___i01.i.aliimg.com_photo_v1_718814797_Medical_autoclavable_Sternum_saw.jpg,US $50-650 / Piece ( FOB Price),
Medical autoclavable Sternum saw,50,650,1,Piece,650.0,http://www.alibaba.com/product-detail/Medical-autoclavable-Sternum-saw_716112302.html,China (Mainland),"Wuhu Ruijin Medical Instrument & Device Co., Ltd.",http___i00.i.aliimg.com_photo_v0_716112302_Medical_autoclavable_Sternum_saw.jpg,US $50-650 / Piece ( FOB Price),
Medical autoclavable Sternum saw,595,650,1,Piece,650.0,http://www.alibaba.com/product-detail/Medical-autoclavable-Sternum-saw_716109334.html,China (Mainland),"Wuhu Ruijin Medical Instrument & Device Co., Ltd.",http___i00.i.aliimg.com_photo_v0_716109334_Medical_autoclavable_Sternum_saw.jpg,US $595-650 / Piece ( FOB Price),
Medical Equipments Rechargeable Autoclavable sternum saw,50,650,1,Piece,650.0,http://www.alibaba.com/product-detail/Medical-Equipments-Rechargeable-Autoclavable-sternum-saw_587375272.html,China (Mainland),"Wuhu Ruijin Medical Instrument & Device Co., Ltd.",http___i00.i.aliimg.com_photo_v5_587375272_Medical_Equipments_Rechargeable_Autoclavable_sternum_saw.jpg,US $50-650 / Piece ( FOB Price),
Medical Equipments Rechargeable Autoclavable sternum saw,595,650,1,Piece,650.0,http://www.alibaba.com/product-detail/Medical-Equipments-Rechargeable-Autoclavable-sternum-saw_706184821.html,China (Mainland),"Wuhu Ruijin Medical Instrument & Device Co., Ltd.",http___i01.i.aliimg.com_photo_v0_706184821_Medical_Equipments_Rechargeable_Autoclavable_sternum_saw.jpg,US $595-650 / Piece ( FOB Price),
Medical Equipments Rechargeable Autoclavable sternum saw,595,650,1,Piece,650.0,http://www.alibaba.com/product-detail/Medical-Equipments-Rechargeable-Autoclavable-sternum-saw_697977479.html,China (Mainland),"Wuhu Ruijin Medical Instrument & Device Co., Ltd.",http___i01.i.aliimg.com_photo_v0_697977479_Medical_Equipments_Rechargeable_Autoclavable_sternum_saw.jpg,US $595-650 / Piece ( FOB Price),
RJX12-190 Sternum saw,595,650,1,Piece,650.0,http://www.alibaba.com/product-detail/RJX12-190-Sternum-saw_600995388.html,China (Mainland),"Wuhu Ruijin Medical Instrument & Device Co., Ltd.",http___i00.i.aliimg.com_photo_v2_600995388_RJX12_190_Sternum_saw.jpg,US $595-650 / Piece ( FOB Price),
