IC grade monocystalline silicon Ingot,100,110,10,Kilograms,1100.0,http://www.alibaba.com/product-detail/IC-grade-monocystalline-silicon-Ingot_455119685.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i01.i.aliimg.com_photo_v17_455119685_IC_grade_monocystalline_silicon_Ingot.jpg,US $100-110 / Kilogram ( FOB Price),
IC grade mono silicon ingot,77,117,10,Kilograms,1170.0,http://www.alibaba.com/product-detail/IC-grade-mono-silicon-ingot_437466729.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i01.i.aliimg.com_photo_v14_437466729_IC_grade_mono_silicon_ingot.jpg,US $77-117 / Kilogram ( FOB Price),
solar grade solar silicon ingot,200,200,10,Kilograms,2000.0,http://www.alibaba.com/product-detail/solar-grade-solar-silicon-ingot_446772735.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i01.i.aliimg.com_photo_v21_446772735_solar_grade_solar_silicon_ingot.jpg,US $200 / Kilogram ( FOB Price),
SEMI Grade silicon Ingot,1,130,10,Kilograms,1300.0,http://www.alibaba.com/product-detail/SEMI-Grade-silicon-Ingot_488395656.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i00.i.aliimg.com_photo_v8_488395656_1_SEMI_Grade_silicon_Ingot.jpg,US $1-130 / Kilogram ( FOB Price),
solar grade silicon ingot,35,40,10,Kilograms,400.0,http://www.alibaba.com/product-detail/solar-grade-silicon-ingot_526450492.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i00.i.aliimg.com_photo_v18_526450492_solar_grade_silicon_ingot.jpg,US $35-40 / Kilogram ( FOB Price),
solar grade silicon ingot,30,50,25,Kilograms,1250.0,http://www.alibaba.com/product-detail/solar-grade-silicon-ingot_1157620168.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i00.i.aliimg.com_photo_v15_1157620168_solar_grade_silicon_ingot.jpg,US $30-50 / Kilogram ( FOB Price),
solar grade silicon ingot,20,50,10,Kilograms,500.0,http://www.alibaba.com/product-detail/solar-grade-silicon-ingot_1157644283.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i01.i.aliimg.com_photo_v15_1157644283_solar_grade_silicon_ingot.jpg,US $20-50 / Kilogram ( FOB Price),
solar grade silicon ingot,25,35,10,Kilograms,350.0,http://www.alibaba.com/product-detail/solar-grade-silicon-ingot_560064754.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i00.i.aliimg.com_photo_v17_560064754_solar_grade_silicon_ingot.jpg,US $25-35 / Kilogram ( FOB Price),
Solar grade silicon ingot,28,50,10,Kilograms,500.0,http://www.alibaba.com/product-detail/Solar-grade-silicon-ingot_1157620070.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i00.i.aliimg.com_photo_v13_1157620070_Solar_grade_silicon_ingot.jpg,US $28-50 / Kilogram ( FOB Price),
"4""Dopant Phos IC silicon ingot",80,98,50,Kilograms,4900.0,http://www.alibaba.com/product-detail/4-Dopant-Phos-IC-silicon-ingot_457894599.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i01.i.aliimg.com_photo_v14_457894599_4_Dopant_Phos_IC_silicon_ingot.jpg,US $80-98 / Kilogram ( FOB Price),
"8"" IC grade mono silicon ingot",97,101,50,Kilograms,5050.0,http://www.alibaba.com/product-detail/8-IC-grade-mono-silicon-ingot_458267666.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i00.i.aliimg.com_photo_v13_458267666_8_IC_grade_mono_silicon_ingot.jpg,US $97-101 / Kilogram ( FOB Price),
"8""Dopant As IC silicon ingot",200,200,10,Kilograms,2000.0,http://www.alibaba.com/product-detail/8-Dopant-As-IC-silicon-ingot_457901945.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i01.i.aliimg.com_photo_v11_457901945_8_Dopant_As_IC_silicon_ingot.jpg,US $200 / Kilogram ( FOB Price),
Dopant Phos IC silicon ingot,200,200,10,Kilograms,2000.0,http://www.alibaba.com/product-detail/Dopant-Phos-IC-silicon-ingot_457897016.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i00.i.aliimg.com_photo_v11_457897016_Dopant_Phos_IC_silicon_ingot.jpg,US $200 / Kilogram ( FOB Price),
IC grade mono silicon ingot,0,0,10,Kilograms,0.0,http://www.alibaba.com/product-detail/IC-grade-mono-silicon-ingot_1664013881.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i01.i.aliimg.com_photo_v5_1664013881_IC_grade_mono_silicon_ingot.jpg,US $0 / Kilogram ( FOB Price),
IC grade monosilicon Ingots,200,200,10,Kilograms,2000.0,http://www.alibaba.com/product-detail/IC-grade-monosilicon-Ingots_488326276.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i00.i.aliimg.com_photo_v6_488326276_IC_grade_monosilicon_Ingots.jpg,US $200 / Kilogram ( FOB Price),
SEMI/IC Grade Monosilicon Ingots,200,200,10,Kilograms,2000.0,http://www.alibaba.com/product-detail/SEMI-IC-Grade-Monosilicon-Ingots_488304326.html,China (Mainland),"Shanghai Panmeng Electronic Materials Co., Ltd.",http___i00.i.aliimg.com_photo_v6_488304326_SEMI_IC_Grade_Monosilicon_Ingots.jpg,US $200 / Kilogram ( FOB Price),
